id,logdate,login,tablename,primarykey,pkvalue,operation,columnname,oldvalue,newvalue,access_ip,transaction_id,log_trace,session_id,class_name,php_sapi,log_year,log_month,log_day
24,"2023-09-06 14:42:56",admin,system_user,id,3,created,login,,thainara,10.101.20.89,64f8e450a5368,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUser), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUser->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/admin/SystemUserForm.class.php(213): Adianti\Database\TRecord->store()
#3 [internal function]: SystemUserForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#6 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#7 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#8 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#9 {main}",99677eb08feeb992d5bb2a18d7380af5,SystemUserForm,apache2handler,2023,09,06
25,"2023-09-06 14:42:56",admin,system_user,id,3,created,password,,4cd51e51a4225287c8bb2fa0eb4343e1,10.101.20.89,64f8e450a5368,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUser), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUser->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/admin/SystemUserForm.class.php(213): Adianti\Database\TRecord->store()
#3 [internal function]: SystemUserForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#6 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#7 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#8 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#9 {main}",99677eb08feeb992d5bb2a18d7380af5,SystemUserForm,apache2handler,2023,09,06
26,"2023-09-06 14:42:56",admin,system_user,id,3,created,active,,Y,10.101.20.89,64f8e450a5368,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUser), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUser->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/admin/SystemUserForm.class.php(213): Adianti\Database\TRecord->store()
#3 [internal function]: SystemUserForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#6 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#7 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#8 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#9 {main}",99677eb08feeb992d5bb2a18d7380af5,SystemUserForm,apache2handler,2023,09,06
27,"2023-09-06 14:48:20",thainara,system_user,id,3,changed,password,4cd51e51a4225287c8bb2fa0eb4343e1,56daaa1329ee509600fccc35a77dd3aa,10.101.20.89,64f8e594c1e65,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUser), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUser->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/admin/SystemProfileForm.class.php(111): Adianti\Database\TRecord->store()
#3 [internal function]: SystemProfileForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#6 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#7 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#8 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#9 {main}",8a735842b1bf4abb748db5a857e884a9,SystemProfileForm,apache2handler,2023,09,06
28,"2023-09-08 13:32:28",luciene,system_unit,id,1,deleted,atividade,11111,,10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
29,"2023-09-08 13:32:28",luciene,system_unit,id,1,deleted,regime,1,,10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
30,"2023-09-08 13:32:28",luciene,system_unit,id,1,deleted,telefone_sped,8432210456,,10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
31,"2023-09-08 13:32:28",luciene,system_unit,id,1,deleted,updated_at,"2017-11-25 05:00:00",,10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
32,"2023-09-08 13:32:28",luciene,system_unit,id,1,changed,responsavel,"MARIA CÉIÇA","MARIA DA CONCEIÇÃO CUNHA",10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
33,"2023-09-08 13:32:28",luciene,system_unit,id,1,changed,email,ccs@email.com.br,colegio.adm@gmail.com,10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
34,"2023-09-08 13:32:28",luciene,system_unit,id,1,changed,telefone,"(84 ) 3221-0456 | (84) 9 8786-6140","(84 ) 36615831 / 987513955",10.101.20.89,64fb76cc46499,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
35,"2023-09-08 13:32:39",luciene,system_unit,id,1,deleted,atividade,11111,,10.101.20.89,64fb76d719ec1,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
36,"2023-09-08 13:32:39",luciene,system_unit,id,1,deleted,regime,1,,10.101.20.89,64fb76d719ec1,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
37,"2023-09-08 13:32:39",luciene,system_unit,id,1,deleted,telefone_sped,8432210456,,10.101.20.89,64fb76d719ec1,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
38,"2023-09-08 13:32:39",luciene,system_unit,id,1,deleted,updated_at,"2017-11-25 05:00:00",,10.101.20.89,64fb76d719ec1,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUnit), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUnit->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/model/admin/SystemUnit.class.php(107): Adianti\Database\TRecord->store()
#3 /var/www/webroot/ROOT/app/control/admin/SystemUnitForm.class.php(286): SystemUnit->store()
#4 [internal function]: SystemUnitForm->onSave(Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#6 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#7 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#8 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#9 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#10 {main}",a173801b1416d027932c19ba6e473f49,SystemUnitForm,apache2handler,2023,09,08
39,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,ativo,S,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
40,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,cliente_grupo_id,1,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
41,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,nome_fantasia,"WELLINGTÂNIA MARCELA TAVARES DA SILVA",,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
42,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,rg_ie,2.459.763,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
43,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,representante_profissao,RECPCIONISTA,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
44,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,representante_rg,2.459.763,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
45,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,representante_cpf,062.776.554-85,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
46,"2023-11-06 12:55:11",luciene,cliente,id,1885,deleted,juridico,N,,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
47,"2023-11-06 12:55:11",luciene,cliente,id,1885,created,tipo,,F,10.101.20.89,6549368f6e996,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(Cliente), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): Cliente->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/cadastros/ClienteForm.php(271): Adianti\Database\TRecord->store()
#3 [internal function]: ClienteForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(86): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#6 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#7 {main}",96e2de465a2931547b1b53364a152095,ClienteForm,apache2handler,2023,11,06
48,"2023-11-15 15:28:47",admin,system_user,id,4,created,id,,4,10.101.20.89,65550ddf3168e,"#0 /var/www/webroot/ROOT/app/model/log/SystemChangeLogTrait.php(48): SystemChangeLogService::register(Object(SystemUser), Array, Array)
#1 /var/www/webroot/ROOT/lib/adianti/database/TRecord.php(758): SystemUser->onAfterStore(Object(stdClass))
#2 /var/www/webroot/ROOT/app/control/admin/SystemUserForm.class.php(213): Adianti\Database\TRecord->store()
#3 [internal function]: SystemUserForm->onSave(Array)
#4 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(107): call_user_func(Array, Array)
#5 /var/www/webroot/ROOT/lib/adianti/control/TPage.php(269): Adianti\Control\TPage->run()
#6 /var/www/webroot/ROOT/lib/adianti/core/AdiantiCoreApplication.php(96): Adianti\Control\TPage->show(Array)
#7 /var/www/webroot/ROOT/engine.php(27): Adianti\Core\AdiantiCoreApplication::run('2')
#8 /var/www/webroot/ROOT/engine.php(66): TApplication::run()
#9 {main}",f1a62d3b9b7756fa8f2bb5ad5d45b125,SystemUserForm,apache2handler,2023,11,15
